mean_loss,epsilon
0.884418457171,0.9931888
0.543275925415,0.993169
1.23508272362,0.9931456
0.774300816529,0.9930961
0.336434007877,0.9930655
0.159760016322,0.9930421
0.586695906987,0.9930205
1.02033835707,0.9928657
0.267826560246,0.9928441
1.02005934333,0.9927793
0.946887094734,0.9927559
0.624597558189,0.9927325
0.713691662673,0.9927046
1.01066260353,0.9926281
0.925947727458,0.9926065
0.511831716,0.9925867
0.631786981084,0.9925642
0.268829339224,0.9925444
0.666762332453,0.9925192
0.232460693955,0.9924958
1.29390394583,0.9924292
0.943909818974,0.992404
0.935546681662,0.9923824
1.2311920347,0.9923608
0.788670676132,0.9923383
0.869248951972,0.9922762
0.9545875528,0.9922501
0.49884152416,0.9922276
1.50027820282,0.9922078
0.922803539383,0.9921862
0.30501796994,0.9921592
0.702097262011,0.9921367
0.841672866672,0.9921142
1.27102755016,0.9920629
0.70847523569,0.9920386
0.950184417141,0.992017
1.58344960141,0.9919972
0.595919808022,0.9919342
0.702159600313,0.9919063
1.01454276161,0.9918847
0.706231859338,0.9918613
0.552252998992,0.9918415
0.671872189721,0.9918163
1.43619625928,0.9917965
0.999780400399,0.9916867
0.678215236945,0.9916642
1.78275263648,0.9916444
0.768418163168,0.9916201
0.795352090154,0.9915661
1.29017464224,0.9915445
0.858465099058,0.9915202
0.509105574517,0.9914986
1.72553941811,0.991477
1.02193970095,0.9914545
0.618980181642,0.9914329
1.32480456603,0.9914104
1.38841112091,0.9913879
0.464996944267,0.9913645
1.2086852997,0.9913429
1.22291917105,0.9912709
0.721657774716,0.9912484
0.532184944357,0.9912223
1.37131311946,0.9911737
0.716628375647,0.9911521
0.863775445408,0.9911305
0.90038718232,0.9910432
1.16949440162,0.9910198
0.869874436588,0.990955
0.931608801275,0.9908902
1.40346672207,0.9908659
0.989224425602,0.9908434
0.690938179576,0.99082
1.12388119089,0.9907948
0.992554677744,0.990766
0.441551595634,0.9907372
0.960253423288,0.9907156
1.26795435639,0.9906904
1.29350224565,0.9906706
0.898182711828,0.9906463
0.333844062968,0.9906238
0.0673085835919,0.990604
0.170438822045,0.9905815
0.0634926560385,0.9905572
0.247223663028,0.9905338
0.102875827416,0.9904816
0.320421839722,0.99046
0.350988034132,0.9903979
0.2269889294,0.9903691
0.457655996909,0.9903232
0.300544291441,0.9902998
0.207333480622,0.99028
0.0545527055732,0.9902584
0.211756099862,0.9902359
0.202980491473,0.9902161
0.13056021055,0.9901945
0.178752307801,0.9901666
0.415438536621,0.9901387
0.144424510912,0.9900748
0.372850922956,0.9900532
0.25520035705,0.9900298
0.0715185559529,0.9900046
0.472925159441,0.9899785
0.579125877353,0.9899587
0.342315412503,0.9899335
0.384468584774,0.9899101
0.102511363301,0.9898804
0.314002294714,0.9898579
0.344196126674,0.98983
0.271867288142,0.9898084
0.280909125536,0.9897868
0.279245017731,0.9896977
0.420343565761,0.9896689
0.336487636049,0.9896491
0.309563738024,0.9895798
0.188823703432,0.9895564
0.207377486406,0.989533
0.247711840294,0.9895132
0.232056718512,0.9894916
0.128115204893,0.9894718
0.255316180783,0.9894475
0.163614063335,0.9894277
0.286410123057,0.9893809
0.475453391821,0.9893584
0.479094784781,0.989335
0.217463978015,0.989308
0.304726897294,0.9892432
0.203748051333,0.9892216
0.37079920233,0.9891739
0.473337533032,0.9891523
0.285117980597,0.9891271
0.314585674612,0.9891028
0.358625481376,0.9890803
0.372828158418,0.9890605
0.277731892575,0.9890389
0.301536738153,0.9889921
0.310936372511,0.9889633
0.393466179512,0.9889417
0.524371310535,0.9889219
0.303089184063,0.9888994
0.34222155325,0.9888742
0.337092346653,0.9888544
0.446755384321,0.9887644
0.376556585833,0.9887338
0.328298682277,0.988669
0.319269307315,0.9886438
0.115480128169,0.9886222
0.229925068336,0.9886006
0.417753279142,0.9885781
0.373789688147,0.9885556
0.495438545648,0.9885331
0.413662287519,0.9885097
0.309038752493,0.9884899
0.321881680258,0.988399
0.466386959492,0.9883333
0.208534789786,0.9883117
0.184226056644,0.9882901
0.1722134385,0.9882271
0.0993808070515,0.988201
0.344611716605,0.988174
0.115530692222,0.9881506
0.422239205285,0.9881281
0.273055054131,0.9881083
0.244774842085,0.9880822
0.230917177208,0.988057
0.442353393574,0.9880345
0.169003161192,0.9880075
0.25538328637,0.9879877
0.517751591831,0.9879652
0.438286471564,0.9879427
0.187141260964,0.9879202
0.0824443714997,0.9878968
0.281750866969,0.9878266
0.24519921745,0.9878032
0.409902168317,0.9877789
0.303721620504,0.9877573
0.366508017824,0.9877375
0.435817974125,0.9877141
0.281926809655,0.9876925
0.228659461614,0.9876682
0.254610864928,0.9875125
0.194020159515,0.9874918
0.275871772344,0.9874693
0.376773926828,0.987445
0.25656044709,0.9874207
0.263668496461,0.9873991
0.340673395423,0.9873748
0.279863379676,0.9873469
0.404679810088,0.9873217
0.489690438834,0.9873019
0.347955961755,0.9872749
0.140758235801,0.9872533
0.220729861765,0.9872335
0.544428068847,0.9872119
0.249047156713,0.9871894
0.319394860047,0.9871633
0.368768257614,0.987139
0.227794668959,0.9871192
0.301962141013,0.9870976
0.25717836019,0.9870733
0.378771786577,0.9870076
0.465162658254,0.9869842
0.348095471847,0.9869599
0.421276935119,0.9869365
0.342106470944,0.9869167
0.0830235009972,0.9868879
0.381055928375,0.98686
0.27131156604,0.9868384
0.331669943429,0.9868168
0.216015799527,0.9867952
0.365537748374,0.98677
0.218209814425,0.9867502
0.153208308936,0.9867196
0.347303519918,0.9866953
0.325175511527,0.9866719
0.440269281129,0.9866503
0.293556752905,0.9866251
0.261233034581,0.9865324
0.121742022455,0.9865108
0.108498707242,0.9864415
0.326749284312,0.9863704
0.498433036699,0.9863497
0.368880397219,0.9862939
0.301131252852,0.9862723
0.5060643861,0.9862507
0.384513869208,0.9862282
0.27633763578,0.9861211
0.212199027559,0.9860977
0.258628326839,0.9860725
0.345581564456,0.9860077
0.363900983941,0.9859267
0.426094290463,0.9858799
0.217149133567,0.9858574
0.322041179962,0.9858358
0.321293880274,0.9857881
0.187055486404,0.9857665
0.367233088301,0.9857467
0.292995265561,0.9857143
0.381059460456,0.9856927
0.428901545041,0.9856693
0.481112771673,0.9856459
0.387981978194,0.9856153
0.461896440862,0.9855937
0.329941062418,0.9855703
0.0557296712066,0.9855505
0.293934928361,0.9855208
0.325984970134,0.9854722
0.322485731808,0.9854443
0.208378744188,0.9854218
0.0956450200879,0.985402
0.209267788897,0.9853804
0.39817230826,0.985357
0.578499293559,0.9853345
0.254089484885,0.9853147
0.409178740578,0.9852913
0.223700897805,0.9852697
0.174688188875,0.9852481
0.287939601439,0.9852238
0.257313893927,0.9851977
0.243358897443,0.9851725
0.213606567385,0.9851077
0.419486902238,0.985087
0.364924131071,0.9850663
0.496160840441,0.9850465
0.261269379462,0.9850186
0.144009138909,0.9849961
0.093872294288,0.9849763
0.248437688246,0.9849511
0.259910116347,0.9849025
0.358185984229,0.9848818
0.078635866461,0.9848593
0.216495331097,0.9848359
0.257635375444,0.984771100001
0.464529261596,0.984749500001
0.158234915624,0.984726100001
0.419037893789,0.984703600001
0.313113723112,0.984681100001
0.286234086233,0.984613600001
0.261451805157,0.984567700001
0.252186709247,0.984518200001
0.0819074629562,0.984493900001
0.32920730129,0.984468700001
0.274778694877,0.984447100001
0.401011186125,0.984423700001
0.206323431122,0.984401200001
0.106392650387,0.984379600001
0.332010122993,0.984331900001
0.456072129437,0.984311200001
0.295788963549,0.984261700001
0.205189097914,0.984223900001
0.22220525981,0.984201400001
0.3682357138,0.984181600001
0.407134081473,0.984154600001
0.419511688395,0.984133000001
0.346183872019,0.984107800001
0.243998881823,0.984085300001
0.448411554098,0.984058300001
0.0701032156711,0.984034900001
0.236232735072,0.983972800001
0.107273993878,0.983923300001
0.154271117291,0.983899000001
0.243837393411,0.983879200001
0.203720863155,0.983857600001
0.34113283197,0.983831500001
0.494890061567,0.983808100001
0.187615336528,0.983781100001
0.456034673485,0.983755000001
0.266724557849,0.983730700001
0.234487726943,0.983709100001
0.186366265892,0.983674900001
0.294478281052,0.983653300001
0.235709748157,0.983605600001
0.273253630444,0.983494900001
0.20616902441,0.983470600001
0.246002990754,0.983440000001
0.360557433744,0.983410300001
0.257775726148,0.983387800001
0.254850080308,0.983246500001
0.225951940384,0.983219500001
0.164642104405,0.983170900001
0.149197278669,0.983122300001
0.173649111627,0.983095300001
0.318664129865,0.983073700001
0.303182068934,0.983048500001
0.323159546312,0.982961200001
0.305080006473,0.982866700001
0.110020676243,0.982842400001
0.402662770983,0.982820800001
0.12325669805,0.982798300001
0.188576571813,0.982774000001
0.289725006088,0.982752400001
0.470161659098,0.982730800001
0.273488380282,0.982640800001
0.184820677486,0.982619200001
0.357756576117,0.982595800001
0.486139556959,0.982573300001
0.23471010854,0.982553500001
0.49601903885,0.982531000001
0.343068835192,0.982508500001
0.278486359685,0.982485100001
0.3829023336,0.982407700001
0.103289670632,0.982386100001
0.202483790811,0.982366300001
0.291608244352,0.982342000001
0.539670468432,0.982320400001
0.304003023586,0.982297000001
0.210868004578,0.982274500001
0.246220674846,0.982252900001
0.38097271465,0.982233100001
0.404274908225,0.982210600001
0.380791654987,0.982188100001
0.3520049916,0.982165600001
0.233089075999,0.982140400001
0.362346065348,0.982118800001
0.291046994979,0.982099000001
0.323903315771,0.981984700001
0.505919315471,0.981964900001
0.50304907547,0.981943300001
0.136749902122,0.981919000001
0.258264650566,0.981849700001
0.344531568534,0.981827200001
0.206904689273,0.981807400001
0.300722018147,0.981785800001
0.0928756819249,0.981766000001
0.112259556522,0.981738100001
0.182589555903,0.981707500001
0.304130833711,0.981639100001
0.0946783949482,0.981618400001
0.505401418641,0.981594100001
0.52391659855,0.981572500001
0.245371639643,0.981496900001
0.358620587757,0.981477100001
0.371368156178,0.981366400001
0.327795482902,0.981346600001
0.275477573976,0.981298000001
0.170356910549,0.981274600001
0.181027761057,0.981254800001
0.380842108148,0.981229600001
0.185522217131,0.981207100001
0.157847941823,0.981184600001
0.130251127542,0.981120700001
0.339892665158,0.981098200001
0.15128951074,0.981048700001
0.185673103534,0.981028000001
0.127389980741,0.980994700001
0.163231248658,0.980972200001
0.132314749721,0.980947000001
0.155576262938,0.980923600001
0.233174295458,0.980818300001
0.0494901411154,0.980794900001
0.284734249024,0.980770600001
0.168197166579,0.980705800001
0.316917545536,0.980686000001
0.162252321458,0.980661700001
0.385801452286,0.980639200001
0.394151005472,0.980614900001
0.242798872218,0.980589700001
0.214277575149,0.980521300001
0.253370158554,0.980411500001
0.256807663129,0.980348500001
0.261807434894,0.980317900001
0.0612300437962,0.980298100001
0.392262476587,0.980270200001
0.242687149552,0.980238700001
0.295757133564,0.980174800001
0.299386829045,0.980110000001
0.154911387414,0.980084800001
0.0493254567027,0.980062300001
0.336518642731,0.980034400001
0.449531368763,0.980014600001
0.175092107552,0.979947100001
0.47354633198,0.979923700001
0.117999429516,0.979858000001
0.152328713309,0.979834600001
0.269844980804,0.979652800001
0.166737794511,0.979631200001
0.19522540969,0.979569100001
0.152546906227,0.979545700001
0.162918799298,0.979524100001
0.306052405301,0.979504300001
0.284654760878,0.979480000001
0.0495423609322,0.979457500001
0.494294809575,0.979433200001
0.385644905378,0.979413400001
0.162572830942,0.979388200001
0.189408831391,0.979296400001
0.389901113725,0.979264900001
0.27945228226,0.979242400001
0.28418012982,0.979148800001
0.123862911391,0.979079500001
0.325567103373,0.979055200001
0.299294991157,0.978988600001
0.384852157774,0.978962500001
0.0807626462798,0.978942700001
0.436532481604,0.978921100001
0.164295100879,0.978858100001
0.059501265113,0.978837400001
0.229221070608,0.978772600001
0.351910080629,0.978745600001
0.395956059287,0.978723100001
0.187400143461,0.978632200001
0.168486006219,0.978608800001
0.0431134971456,0.978583600001
0.272618606514,0.978560200001
0.382877542921,0.978535900001
0.253253198842,0.978509800001
0.274052497275,0.978488200001
0.201424538905,0.978420700001
0.150179212778,0.978330700001
0.546463170978,0.978309100001
0.0814625197968,0.978285700001
0.245084356968,0.978233500001
0.155170518563,0.978185800001
0.0464005409063,0.978161500001
0.146259605366,0.978139900001
0.131852707198,0.978111100001
0.193543852116,0.978091300001
0.0362289359311,0.978067000001
0.156586113236,0.978045400001
0.0490502063988,0.978023800001
0.149886291303,0.978001300001
0.175596249967,0.977981500001
0.133119854475,0.977952700001
0.151856855326,0.977931100001
0.509536112616,0.977911300001
0.455851609941,0.977889700001
0.0543503041185,0.977827600001
0.141268973888,0.977803300001
0.478105531303,0.977780800001
0.0650695733503,0.977757400001
0.0544155129895,0.977735800001
0.208232458484,0.977716000001
0.380275985956,0.977693500001
0.377426352918,0.977669200001
0.0755497888321,0.977649400001
0.16527141586,0.977626900001
0.0437978076272,0.977602600001
0.152661570384,0.977581000001
0.270510096885,0.977557600001
0.435159537255,0.977532400001
0.388076778636,0.977509000001
0.0688971090373,0.977489200001
0.153773232733,0.977466700001
0.0545212110161,0.977445100001
0.314962012876,0.977425300001
0.235056585907,0.977361400001
0.422724244953,0.977336200001
0.388644546378,0.977269600001
0.334342638828,0.977249800001
0.229969547245,0.977226400001
0.278840684416,0.977204800001
0.174970404476,0.977185000001
0.0466298849324,0.977160700001
0.379984306035,0.977140900001
0.394665426539,0.977118400001
0.183429939321,0.977096800001
0.157639539907,0.977074300001
0.0412018689546,0.977051800001
0.329918506885,0.976987900001
0.57069200791,0.976962700001
0.184210311156,0.976939300001
0.244232199697,0.976913200001
0.195048649898,0.976893400001
0.389122572868,0.976871800001
0.299158635033,0.976846600001
0.284026526527,0.976825000001
0.283279882108,0.976803400001
0.050356906543,0.976783600001
0.434630268993,0.976762000001
0.287547271647,0.976737700001
0.395394367562,0.976714300001
0.390901318014,0.976647700001
0.270385798975,0.976618000001
0.202220889612,0.976552300001
0.318660501895,0.976532500001
0.242023234872,0.976479400001
0.152400288745,0.976430800001
0.210234228365,0.976398400001
0.211603641927,0.976375900001
0.052332801889,0.976352500001
0.217015989592,0.976321000001
0.129404541232,0.976294900001
0.163218401445,0.976272400001
0.177105235594,0.976252600001
0.299424449437,0.976221100001
0.161626512282,0.976199500001
0.252209491769,0.976109500001
0.311500581635,0.976078900001
0.285558912001,0.976055500001
0.183682278485,0.976035700001
0.28564670906,0.976013200001
0.325222174171,0.975991600001
0.0395579922018,0.975970000001
0.156445540748,0.975947500001
0.174690540491,0.975927700001
0.0543299247287,0.975906100001
0.11110097379,0.975796300001
0.165482553621,0.975772900001
0.0581190735746,0.975753100001
0.0445102271688,0.975729700001
0.158892629284,0.975707200001
0.259211134539,0.975658600001
0.24164294359,0.975637900001
0.248911790791,0.975611800001
0.280141478739,0.975590200001
0.05720763435,0.975568600001
0.0429550469141,0.975539800001
0.169654238582,0.975388600001
0.0631712632436,0.975368800001
0.325282344055,0.975346300001
0.0507393003135,0.975322900001
0.338310747643,0.975296800001
0.172948672213,0.975274300001
0.331008354375,0.975212200001
0.315303506844,0.975183400001
0.177816992343,0.975160000001
0.0590747135297,0.975140200001
0.214396777559,0.975074500001
0.169186578353,0.975052900001
0.156194798039,0.975026800001
0.207141613341,0.975005200001
0.0511164382854,0.974983600001
0.307566115099,0.974963800001
0.280673995632,0.974942200001
0.290036470702,0.974918800001
0.279163942384,0.974885500001
0.15546764372,0.974839600001
0.193318177836,0.974818900001
0.0533900104871,0.974799100001
0.322995504664,0.974777500001
0.0534154272473,0.974748700001
0.287691033736,0.974652400001
0.428311844327,0.974630800001
0.28923518916,0.974606500001
0.250864164316,0.974579500001
0.278231267926,0.974556100001
0.202976960002,0.974490400001
0.37516721595,0.974469700001
0.225808074564,0.974402200001
0.194258343325,0.974337400001
0.160353896148,0.974315800001
0.192072315719,0.974296000001
0.200894663764,0.974263600001
0.147273127944,0.974212300001
0.157291598118,0.974190700001
0.17960515073,0.974100700001
0.0443065596522,0.974078200001
0.229075890153,0.974009800001
0.156286792556,0.973985500001
0.385246884221,0.973965700001
0.182982732134,0.973944100001
0.143281435811,0.973895500001
0.162281228262,0.973873900001
0.0477006211886,0.973852300001
0.0464989017778,0.973828900001
0.135121592198,0.973802800001
0.189672004649,0.973783000001
0.264519723082,0.973759600001
0.212350735641,0.973697500001
0.111113547239,0.973663300001
0.272124093466,0.973641700001
0.0414033892543,0.973619200001
0.319322994585,0.973599400001
0.0497434962053,0.973576900001
0.0358844810955,0.973555300001
0.156503505964,0.973533700001
0.0387350243792,0.973513900001
0.267639190218,0.973491400001
0.24955079809,0.973463500001
0.130975654756,0.973433800001
0.0407684707357,0.973412200001
0.335649380212,0.973380700001
0.040052069696,0.973360900001
0.154545940222,0.973339300001
0.17480888838,0.973273600001
0.267910177931,0.973251100001
0.269577967186,0.973228600001
0.277100349633,0.973203400001
0.184841890104,0.973181800001
0.145954734917,0.973135000001
0.319806768319,0.973113400001
0.535839681516,0.973091800001
0.213717706175,0.973072000001
0.0588396051309,0.973049500001
0.161463813574,0.973026100001
0.157804183829,0.973004500001
0.0489656377661,0.972982900001
0.0473206748681,0.972960400001
0.27782333777,0.972938800001
0.0373536508603,0.972913600001
0.110727966179,0.972876700001
0.318915362324,0.972856900001
0.0600562317347,0.972829000001
0.140690763094,0.972777700001
0.04834475662,0.972755200001
0.0424530496731,0.972730000001
0.129707592618,0.972704800001
0.167912893638,0.972683200001
0.647960004457,0.972661600001
0.1875383988,0.972637300001
0.195807833953,0.972567100001
0.0390855885855,0.972546400001
0.0424358766584,0.972524800001
0.138491058544,0.972497800001
0.0399985456388,0.972476200001
0.24923579814,0.972437500001
0.303171613014,0.972408700001
0.329911280356,0.972387100001
0.0550100074175,0.972364600001
0.158509705038,0.972343000001
0.169015467784,0.972320500001
0.223245465717,0.972297100001
0.257362921315,0.972209800001
0.176283347327,0.972188200001
0.213205989904,0.972089200001
0.277296173924,0.972042400001
0.32843527934,0.972019900001
0.0643243274304,0.972000100001
0.0391936833138,0.971975800001
0.042542252718,0.971953300001
0.302977875099,0.971906500001
0.109144047667,0.971860600001
0.258008598895,0.971839000001
0.330342941837,0.971817400001
0.0868617456433,0.971754400001
0.179385360962,0.971689600001
0.0470179713027,0.971666200001
0.213059287307,0.971635600001
0.334950093602,0.971605000001
0.30067731758,0.971541100001
0.477186426213,0.971514100001
0.283809942554,0.971491600001
0.0525253282009,0.971470000001
0.0522362613927,0.971445700001
0.168052773477,0.971425900001
0.15445154682,0.971402500001
0.196782644313,0.971309800001
0.0386899614018,0.971288200001
0.0296102067947,0.971261200001
0.12149350791,0.971195500001
0.14831702229,0.971172100001
0.148972509194,0.971147800001
0.0400390845251,0.971109100001
0.314166072484,0.971081200001
0.443410335483,0.971059600001
0.107467821265,0.971009200001
0.421405538968,0.970987600001
0.288735943417,0.970966000001
0.074420129532,0.970946200001
0.340391722571,0.970920100001
0.342009097191,0.970863400001
0.201737843549,0.970773400001
0.187613739565,0.970753600001
0.390477341914,0.970732000001
0.453087278882,0.970708600001
0.0611176982377,0.970687000001
0.128211732509,0.970624000001
0.158686878167,0.970558300001
0.263529199905,0.970489900001
0.230732730163,0.970461100001
0.266177540495,0.970437700001
0.204240631204,0.970389100001
0.280052450182,0.970365700001
0.202536561166,0.970298200001
0.0514957946542,0.970270300001
0.25847550959,0.970248700001
0.208456178856,0.970225300001
0.160416698448,0.970203700001
0.0385647204076,0.970172200001
0.21798401082,0.970143400001
0.488440753085,0.970121800001
0.0686987012996,0.970098400001
0.230600305536,0.970032700001
0.24755639,0.969913000001
0.181314386288,0.969892300001
0.340856557034,0.969865300001
0.11064450331,0.969757300001
0.31005160766,0.969691600001
0.0479851365204,0.969670900001
0.180937592842,0.969645700001
0.238982064037,0.969618700001
0.248543242172,0.969554800001
0.18192406016,0.969534100001
0.0491844541801,0.969514300001
0.0302092008909,0.969492700001
0.0947959645066,0.969444100001
0.153310790585,0.969419800001
0.201837506199,0.969397300001
0.182372380411,0.969351400001
0.0597576073229,0.969330700001
0.153006276249,0.969309100001
0.0541560156247,0.969289300001
0.1544323941,0.969199300001
0.0456560256729,0.969175900001
0.136993014483,0.969150700001
0.288104511602,0.969103000001
0.225649667401,0.969003100001
0.159408825306,0.968979700001
0.49137793738,0.968958100001
0.431209874752,0.968930200001
0.166646525085,0.968902300001
0.326743995485,0.968882500001
0.0503327160138,0.968860900001
0.0430272864868,0.968836600001
0.137565449253,0.968811400001
0.15268572688,0.968788900001
0.211628246313,0.968760100001
0.323215582941,0.968740300001
0.352552235568,0.968709700001
0.450530939857,0.968687200001
0.0566463224234,0.968662900001
0.0489963147797,0.968640400001
0.152627072845,0.968617000001
0.156213130742,0.968594500001
0.0396118052646,0.968562100001
0.270931684503,0.968540500001
0.048581452309,0.968511700001
0.0321772288533,0.968489200001
0.175727641616,0.968469400001
0.222595442827,0.968402800001
0.139552627922,0.968374900001
0.432077971004,0.968349700001
0.276960027726,0.968302900001
0.254250032157,0.968276800001
0.168969330252,0.968255200001
0.430249138503,0.968227300001
0.290756378759,0.968200300001
0.204174237978,0.968180500001
0.0510143840454,0.968157100001
0.266850567341,0.968124700001
0.134932307337,0.968094100001
0.0455484605934,0.968074300001
0.0344364999993,0.968051800001
0.157237641127,0.968030200001
0.0527448696427,0.968010400001
0.261346890974,0.967987000001
0.281478417901,0.967940200001
0.248449890047,0.967876300001
0.0909923068799,0.967818700001
0.189394073995,0.967767400001
0.436551225692,0.967745800001
0.25997670825,0.967652200001
0.166332057134,0.967629700001
0.156128706584,0.967606300001
0.323082114962,0.967586500001
0.165600009926,0.967563100001
0.374458226057,0.967541500001
0.110853171343,0.967495600001
0.229158759904,0.967474900001
0.189665254579,0.967455100001
0.300033690516,0.967429900001
0.170668709878,0.967410100001
0.471785811347,0.967384900001
0.211546878981,0.967365100001
0.282256314326,0.967342600001
0.273347202457,0.967320100001
0.440352346368,0.967257100001
0.353717350325,0.967231900001
0.451285062179,0.967209400001
0.352067785209,0.967180600001
0.161648717802,0.967154500001
0.156841099653,0.967131100001
0.0584058682842,0.967103200001
0.0403447139183,0.967078900001
0.12430295351,0.967050100001
0.148629045806,0.967026700001
0.363221318211,0.966979000001
0.189496225491,0.966953800001
0.156590669351,0.966932200001
0.183404650807,0.966912400001
0.299888594949,0.966802600001
0.0550816609784,0.966781000001
0.225767382422,0.966761200001
0.16464549893,0.966705400001
0.124027404861,0.966675700001
0.234262215801,0.966649600001
0.146365620865,0.966598300001
